store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area,mall_name,mall_country,total_mall_area,block_id,external_mall_id,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data,average_dwell_time,median_dwell_time
store_626,1117,4,01/01/2008,,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",3378479.0,244448.0,245.0,mall_4,Spain,38176.0,4696.0,10.0,-60473.0,76437.0,13727.0,13693.0,61820.0,15173.0,20270.0,20482.46,775072.92,727.52,27529.91,266272,10075948,366,149.33774378058024,120.0
store_482,1118,4,22/04/2011,,Home,Furniture & Interior Design,Tableware and kitchen tools,6880465.0,1150202.0,231.0,mall_4,Spain,38176.0,4701.0,10.0,-75409.0,94338.0,3092.0,7070.0,4188.0,4385.0,57758.0,4845.0,298059.0,538.33,33117.67,4845,298059,9,324.812925170068,180.0
store_465,1119,4,01/01/2008,,Health & Beauty,Pharmacy,Pharmacy,9278390.0,780680.0,327.0,mall_4,Spain,38176.0,4620.0,10.0,-22288.0,62184.0,7689.0,4312.0,69534.0,10453.0,109802.0,18640.85,806922.69,662.11,28661.19,242331,10489995,366,295.02534789293173,240.0
store_481,1120,4,01/01/2008,,Culture & Media & Technology,Electronics and household appliances,Multibrand electronics,8798358.0,51840.0,225.0,mall_4,Spain,38176.0,4587.0,10.0,-95788.0,70426.0,803.0,4467.0,75117.0,15972.0,66164.0,57181.08,780040.38,2031.02,27706.35,743354,10140525,366,555.4193255806421,360.0
store_11,1122,4,01/01/2008,,Bags & Footwear & Accessories,Footwear,Family footwear,7547265.0,767286.0,223.0,mall_4,Spain,38176.0,4611.0,10.0,-88184.0,5184.0,904.0,12379.0,78441.0,16415.0,60401.0,45191.38,481691.31,1605.16,17109.25,587488,6261987,366,474.2811520208337,300.0
store_491,1124,4,01/01/2008,,Sport,Sport Clothes & Equipment,Sport general store,1617504.0,389698.0,416.0,mall_4,Spain,38176.0,4646.0,10.0,-61028.0,69677.0,4717.0,8773.0,52949.0,11479.0,64728.0,4697.38,177010.31,166.85,6287.25,61066,2301134,366,327.6095782013349,180.0
store_653,1126,4,01/01/2008,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,3922048.0,851374.0,494.0,mall_4,Spain,38176.0,4640.0,10.0,-15006.0,76422.0,8009.0,12988.0,35241.0,8967.0,31201.0,17057.15,878577.85,605.86,31206.32,221743,11421512,366,1130.2368330464717,660.0
store_513,1127,4,01/01/2008,,Health & Beauty,Optician,Optician & Sunglasses,7042398.0,1196982.0,438.0,mall_4,Spain,38176.0,4596.0,10.0,-6186.0,80290.0,1694.0,3430.0,77750.0,5134.0,39301.0,10345.38,742913.54,367.46,26387.64,134490,9657876,366,497.5247116968699,300.0
store_502,1128,4,01/01/2008,,Bags & Footwear & Accessories,Footwear,Family footwear,3492208.0,425412.0,417.0,mall_4,Spain,38176.0,4591.0,10.0,-59790.0,29161.0,4102.0,10737.0,36819.0,15452.0,60318.0,10261.46,742687.38,364.48,26379.61,133399,9654936,366,217.763529570013,120.0
store_534,1129,4,01/01/2008,,Fashion apparel,Family Fashion,Family Fashion,1580782.0,838833.0,295.0,mall_4,Spain,38176.0,4479.0,10.0,-82645.0,4018.0,11271.0,3495.0,62034.0,13417.0,6315.0,64536.31,1177394.46,2292.27,41820.02,838972,15306128,366,621.9062038522846,420.0
store_611,1130,4,01/01/2008,,Gifts,Florists,Florists,1453394.0,201994.0,105.0,mall_4,Spain,38176.0,4584.0,10.0,-13527.0,54883.0,2835.0,8545.0,79084.0,16210.0,52806.0,8053.23,779941.46,286.04,27702.84,104692,10139239,366,645.1434898139947,180.0
store_39,1131,4,01/09/2010,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,7636789.0,125203.0,119.0,mall_4,Spain,38176.0,4595.0,10.0,-53754.0,82778.0,162.0,1420.0,4663.0,963.0,7721.0,8933.15,742841.15,317.3,26385.07,116131,9656935,366,402.53185750162777,240.0
store_654,1132,4,02/11/2010,,Food & Beverage Services,Fast Meal,Sandwiches,1248398.0,250964.0,257.0,mall_4,Spain,38176.0,4582.0,10.0,-84925.0,6755.0,13963.0,4747.0,21636.0,5326.0,3395.0,31223.62,751012.15,1109.04,26675.3,405907,9763158,366,571.6716919465096,180.0
store_655,1134,4,01/05/2011,,Food & Beverage Services,Gourmet Food Products,Gourmet General Grocery,9774518.0,222429.0,16.0,mall_4,Spain,38176.0,4578.0,10.0,-114377.0,100166.0,11862.0,4147.0,8017.0,9674.0,89000.0,3813.85,780079.38,135.46,27707.74,49580,10141032,366,253.69046601111583,180.0
store_34,1135,4,18/06/2011,14/01/2024,Home,Furniture & Interior Design,Decoration accessories / Design,287512.0,885420.0,22.0,mall_4,Spain,38176.0,4638.0,10.0,-88816.0,56670.0,3858.0,8245.0,4575.0,5657.0,95995.0,6313.33,487575.78,226.37,17482.8,56820,4388182,251,266.9059639389736,120.0
store_34,1135,4,18/06/2011,14/01/2024,Home,Furniture & Interior Design,Decoration accessories / Design,287512.0,885420.0,22.0,mall_4,Spain,38176.0,4638.0,10.0,-88816.0,56670.0,3858.0,8245.0,4575.0,5657.0,95995.0,23687.0,277994.5,1633.59,19172.03,47374,555989,29,266.9059639389736,120.0
store_355,1479,4,10/04/2024,,Fashion apparel,Family Fashion,Family Fashion,3533646.0,1074950.0,338.0,mall_4,Spain,38176.0,4638.0,10.0,-40378.0,53596.0,4486.0,12474.0,80888.0,6982.0,111420.0,6313.33,487575.78,226.37,17482.8,56820,4388182,251,266.9059639389736,120.0
store_355,1479,4,10/04/2024,,Fashion apparel,Family Fashion,Family Fashion,3533646.0,1074950.0,338.0,mall_4,Spain,38176.0,4638.0,10.0,-40378.0,53596.0,4486.0,12474.0,80888.0,6982.0,111420.0,23687.0,277994.5,1633.59,19172.03,47374,555989,29,266.9059639389736,120.0
store_125,1137,4,27/12/2011,,Bags & Footwear & Accessories,Footwear,Family footwear,7343877.0,1240321.0,390.0,mall_4,Spain,38176.0,4642.0,10.0,-22959.0,95628.0,230.0,13962.0,20434.0,5813.0,50266.0,6064.23,481341.31,215.4,17096.82,78835,6257437,366,318.60183767228176,120.0
store_656,1139,4,01/01/2008,,Gifts,Themed Gift,Themed gift,7034685.0,1116400.0,30.0,mall_4,Spain,38176.0,4474.0,10.0,-14196.0,51515.0,9472.0,12850.0,44735.0,8109.0,77417.0,2598.31,304096.77,92.29,10801.25,33778,3953258,366,259.3200362647325,180.0
store_658,1142,4,01/01/2008,,Sport,Sport Clothes & Equipment,Sport general store,5196480.0,481957.0,246.0,mall_4,Spain,38176.0,4551.0,10.0,-110450.0,12661.0,9212.0,2232.0,6679.0,8625.0,29210.0,4982.15,179818.38,176.96,6386.99,64768,2337639,366,267.23427862807165,120.0
store_659,1143,4,01/01/2008,,Fashion apparel,Men's Fashion,Men's Fashion,3585642.0,1254906.0,408.0,mall_4,Spain,38176.0,4555.0,10.0,-57124.0,25704.0,11835.0,8697.0,83337.0,12309.0,24711.0,1020.15,179849.77,36.23,6388.11,13262,2338047,366,615.0386930352537,240.0
store_660,1145,4,01/01/2008,,Fashion apparel,Family Fashion,Family Fashion,8258305.0,1344096.0,218.0,mall_4,Spain,38176.0,4485.0,10.0,-86503.0,62330.0,13778.0,2976.0,12107.0,16526.0,4224.0,4122.69,304143.69,146.43,10802.92,53595,3953868,366,416.02987988625273,180.0
store_510,1146,4,01/01/2008,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,6644095.0,530301.0,362.0,mall_4,Spain,38176.0,4503.0,10.0,-107131.0,18995.0,8357.0,11492.0,13299.0,6500.0,28703.0,2336.31,210244.77,82.98,7467.71,30372,2733182,366,529.7166551485833,240.0
store_489,1147,4,01/01/2008,14/07/2023,Fashion apparel,Men's Fashion,Men's Fashion,2155621.0,325336.0,469.0,mall_4,Spain,38176.0,4562.0,10.0,-75547.0,18301.0,369.0,5097.0,18394.0,15783.0,65830.0,2518.08,254209.69,89.44,9029.31,32735,3304726,366,398.7665706051873,180.0
store_583,1461,4,29/07/2023,,Fashion apparel,Men's Fashion,Men's Fashion,8043166.0,1305142.0,211.0,mall_4,Spain,38176.0,4562.0,10.0,-110997.0,70018.0,8591.0,5624.0,4025.0,5436.0,20711.0,2518.08,254209.69,89.44,9029.31,32735,3304726,366,398.7665706051873,180.0
store_507,1148,4,27/05/2011,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,5418533.0,442375.0,29.0,mall_4,Spain,38176.0,4495.0,10.0,-27090.0,49503.0,8386.0,6533.0,62442.0,7087.0,93478.0,952.08,94905.85,33.82,3370.97,12377,1233776,366,1356.1844863731656,660.0
store_609,1149,4,01/04/2011,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,5859905.0,343804.0,121.0,mall_4,Spain,38176.0,4550.0,10.0,-7864.0,64514.0,4582.0,5643.0,84479.0,1935.0,119991.0,3353.46,179865.38,119.11,6388.66,43595,2338250,366,411.02936213297335,180.0
store_170,1150,4,01/05/2011,18/02/2024,Fashion apparel,Family Fashion,Jeans,7168877.0,989597.0,14.0,mall_4,Spain,38176.0,4557.0,10.0,-36578.0,93600.0,2078.0,5515.0,46843.0,12797.0,18378.0,2928.0,408955.13,109.97,15359.82,23424,3271641,213,526.0703066566941,240.0
store_170,1150,4,01/05/2011,18/02/2024,Fashion apparel,Family Fashion,Jeans,7168877.0,989597.0,14.0,mall_4,Spain,38176.0,4557.0,10.0,-36578.0,93600.0,2078.0,5515.0,46843.0,12797.0,18378.0,6388.33,359549.33,299.45,16853.88,19165,1078648,64,526.0703066566941,240.0
store_629,1481,4,18/05/2024,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,1989132.0,1082561.0,17.0,mall_4,Spain,38176.0,4557.0,10.0,-107536.0,97718.0,9645.0,9213.0,44331.0,10189.0,86277.0,2928.0,408955.13,109.97,15359.82,23424,3271641,213,526.0703066566941,240.0
store_629,1481,4,18/05/2024,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,1989132.0,1082561.0,17.0,mall_4,Spain,38176.0,4557.0,10.0,-107536.0,97718.0,9645.0,9213.0,44331.0,10189.0,86277.0,6388.33,359549.33,299.45,16853.88,19165,1078648,64,526.0703066566941,240.0
store_90,1153,4,01/07/2012,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,5384700.0,1189418.0,149.0,mall_4,Spain,38176.0,4672.0,10.0,-94426.0,29283.0,463.0,3684.0,12066.0,15890.0,110950.0,27330.31,598248.23,970.75,21249.25,355294,7777227,366,1025.0421317333569,540.0
store_49,1154,4,01/05/2012,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,9534768.0,77573.0,376.0,mall_4,Spain,38176.0,4590.0,10.0,-109039.0,25759.0,10446.0,10474.0,26586.0,7815.0,39486.0,6631.38,776045.08,236.84,27715.9,86208,10088586,364,266.0225125297839,180.0
store_564,1158,4,02/09/2013,,Fashion apparel,Family Fashion,Family Fashion,9907301.0,126724.0,158.0,mall_4,Spain,38176.0,4542.0,10.0,-9208.0,16259.0,4218.0,5301.0,56635.0,398.0,76270.0,2239.15,179834.08,79.53,6387.55,29109,2337843,366,458.15306038388667,180.0
store_663,1159,4,01/11/2013,,Fashion apparel,Family Fashion,Family Fashion,5783541.0,488067.0,95.0,mall_4,Spain,38176.0,4487.0,10.0,-22748.0,91085.0,10135.0,13796.0,5378.0,3281.0,28226.0,2659.38,210019.54,94.46,7459.71,34572,2730254,366,336.4128270273982,120.0
store_664,1160,4,10/09/2013,19/05/2024,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,1421898.0,92371.0,158.0,mall_4,Spain,38176.0,4471.0,10.0,-83675.0,100609.0,3424.0,4696.0,17724.0,2958.0,113380.0,3934.5,272805.83,152.3,10560.23,23607,1636835,155,631.9597989949749,120.0
store_350,1162,4,01/08/2014,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,8532039.0,1098042.0,459.0,mall_4,Spain,38176.0,4636.0,10.0,-68389.0,99704.0,3944.0,7003.0,37681.0,11066.0,73354.0,5999.69,176922.38,213.1,6284.13,77996,2299991,366,805.644220250395,480.0
store_484,1163,4,04/09/2014,,Home,Pets,Pet shops & pet supplies,7109875.0,872306.0,316.0,mall_4,Spain,38176.0,4710.0,10.0,-41590.0,10928.0,9865.0,2898.0,51396.0,15496.0,44107.0,12245.54,1098319.77,434.95,39011.36,159192,14278157,366,299.1232862181442,240.0
store_364,1166,4,07/10/2014,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,8643422.0,436350.0,290.0,mall_4,Spain,38176.0,4628.0,10.0,-83070.0,41881.0,8141.0,5703.0,55722.0,12911.0,50563.0,2567.38,481564.85,91.19,17104.76,33376,6260343,366,377.3908799330637,240.0
store_467,1168,4,13/03/2015,,Gifts,Florists,Florists,1753485.0,1071373.0,267.0,mall_4,Spain,38176.0,4697.0,10.0,-34988.0,63711.0,12290.0,15557.0,68970.0,11439.0,83002.0,5551.38,775041.0,197.18,27528.78,72168,10075533,366,417.38214929337,180.0
store_488,1169,4,01/07/2015,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,560848.0,365208.0,424.0,mall_4,Spain,38176.0,4626.0,10.0,-86620.0,94393.0,9227.0,8744.0,35046.0,3513.0,76899.0,5369.46,824788.92,190.72,29295.78,69803,10722256,366,257.04964916364605,180.0
store_476,1171,4,06/08/2015,,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",1064251.0,139240.0,458.0,mall_4,Spain,38176.0,4706.0,10.0,-42323.0,11711.0,9599.0,4190.0,11232.0,8504.0,48310.0,3744.15,342274.31,132.99,12157.28,48674,4449566,366,299.43474811582706,180.0
store_478,1174,4,30/08/2015,,Health & Beauty,Hair & Body,Hairdressers,5644282.0,375424.0,288.0,mall_4,Spain,38176.0,4707.0,10.0,-100085.0,63339.0,1386.0,12941.0,61953.0,2883.0,24999.0,3113.62,656344.54,110.59,23312.78,40477,8532479,366,1700.0509918537405,1380.0
store_601,1176,4,03/11/2015,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,3728827.0,924911.0,238.0,mall_4,Spain,38176.0,4627.0,10.0,-12210.0,57345.0,13372.0,5169.0,84919.0,11551.0,65911.0,1791.54,748260.92,63.63,26577.57,23290,9727392,366,567.9663394109397,300.0
store_470,1177,4,29/08/2015,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,4146484.0,912801.0,230.0,mall_4,Spain,38176.0,4623.0,10.0,-15598.0,5586.0,8470.0,1460.0,76739.0,12711.0,73597.0,4760.54,453493.46,169.09,16107.69,61887,5895415,366,288.5701539147892,180.0
store_3,1179,4,08/02/2016,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",3134979.0,1093702.0,276.0,mall_4,Spain,38176.0,4630.0,10.0,-106157.0,55673.0,11490.0,7324.0,82923.0,1896.0,42920.0,2476.0,327081.0,165.07,21805.4,2476,327081,15,394.7498173849525,180.0
store_3,1179,4,08/02/2016,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",3134979.0,1093702.0,276.0,mall_4,Spain,38176.0,4630.0,10.0,-106157.0,55673.0,11490.0,7324.0,82923.0,1896.0,42920.0,4224.17,494446.67,144.42,16904.16,50690,5933360,351,394.7498173849525,180.0
store_795,1478,4,01/01/2024,,Fashion apparel,Family Fashion,Family Fashion,8222969.0,1221811.0,150.0,mall_4,Spain,38176.0,4630.0,10.0,-84805.0,19245.0,13654.0,10166.0,29592.0,3568.0,95891.0,2476.0,327081.0,165.07,21805.4,2476,327081,15,394.7498173849525,180.0
store_795,1478,4,01/01/2024,,Fashion apparel,Family Fashion,Family Fashion,8222969.0,1221811.0,150.0,mall_4,Spain,38176.0,4630.0,10.0,-84805.0,19245.0,13654.0,10166.0,29592.0,3568.0,95891.0,4224.17,494446.67,144.42,16904.16,50690,5933360,351,394.7498173849525,180.0
store_3,1179,4,08/02/2016,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",3134979.0,1093702.0,276.0,mall_4,Spain,38176.0,4629.0,10.0,-106157.0,55673.0,11490.0,7324.0,82923.0,1896.0,42920.0,10300.54,481423.85,365.87,17099.75,133907,6258510,366,364.45854657113614,240.0
store_545,1180,4,13/02/2016,,Fashion apparel,Matern./Childr. Fash.,Children fashion,3099806.0,1308447.0,368.0,mall_4,Spain,38176.0,4644.0,10.0,-62357.0,20525.0,5498.0,14679.0,38518.0,581.0,80304.0,2448.31,879486.69,86.96,31238.6,31828,11433327,366,659.8547801532876,240.0
store_479,1181,4,24/11/2015,,Services,Photo services,Photo Development,7367120.0,775403.0,395.0,mall_4,Spain,38176.0,4694.0,10.0,-96709.0,100659.0,10058.0,2175.0,47366.0,11555.0,118245.0,6331.77,975769.92,224.9,34658.49,82313,12685009,366,407.786035161666,240.0
store_139,1184,4,03/03/2016,,Fashion apparel,Lingerie & Underwear,Women underwear,9798544.0,1249554.0,268.0,mall_4,Spain,38176.0,4603.0,10.0,-17409.0,60593.0,13344.0,9523.0,72648.0,7796.0,108082.0,14057.92,742868.08,499.33,26386.02,182753,9657285,366,367.8164123236395,180.0
store_23,1185,4,03/03/2016,,Fashion apparel,Lingerie & Underwear,Women underwear,755165.0,1344543.0,155.0,mall_4,Spain,38176.0,4601.0,10.0,-3281.0,21555.0,2685.0,14927.0,80830.0,3806.0,26908.0,7004.46,742767.31,248.79,26382.45,91058,9655975,366,436.3580059505738,180.0
store_671,1186,4,10/03/2016,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,4489891.0,143701.0,34.0,mall_4,Spain,38176.0,4641.0,10.0,-112799.0,93840.0,9715.0,5494.0,56303.0,6477.0,83450.0,1353.85,481523.85,48.09,17103.31,17600,6259810,366,459.258785942492,240.0
store_109,1188,4,19/05/2016,12/11/2023,Bags & Footwear & Accessories,Footwear,Family footwear,8785099.0,515861.0,170.0,mall_4,Spain,38176.0,4466.0,10.0,-23154.0,97749.0,9369.0,6022.0,43277.0,3993.0,12977.0,5038.37,295406.88,188.35,11043.25,40307,2363255,214,308.77862300652583,120.0
store_550,1195,4,31/08/2016,,Gifts,Cards & Gadgets,Cards & Gadgets,2144862.0,1178409.0,64.0,mall_4,Spain,38176.0,4585.0,10.0,-52131.0,19515.0,730.0,5415.0,78530.0,2748.0,52244.0,15246.08,780030.23,541.53,27705.99,198199,10140393,366,539.0204445104077,300.0
store_62,1201,4,08/11/2016,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,9860519.0,1272440.0,18.0,mall_4,Spain,38176.0,4665.0,10.0,-120882.0,2114.0,10532.0,6065.0,9016.0,12129.0,53120.0,5987.54,879887.23,212.67,31252.83,77838,11438534,366,355.49969236178254,240.0
store_678,1205,4,05/03/2017,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,1838982.0,669458.0,491.0,mall_4,Spain,38176.0,4561.0,10.0,-124063.0,95149.0,10839.0,9765.0,11632.0,2153.0,49500.0,9898.23,254248.08,351.58,9030.67,128677,3305225,366,1636.449609296734,1020.0
store_32,1207,4,29/03/2017,,Food & Beverage Services,Fast Meal,American & Burgers,2536201.0,866569.0,190.0,mall_4,Spain,38176.0,4727.0,10.0,-10811.0,37037.0,8206.0,14388.0,30551.0,14150.0,48697.0,81424.31,447922.69,2892.12,15909.82,1058516,5822995,366,543.4675769388151,180.0
store_165,1208,4,29/03/2017,,Fashion apparel,Family Fashion,Family Fashion,6824935.0,788192.0,459.0,mall_4,Spain,38176.0,4498.0,10.0,-121428.0,18856.0,8518.0,14854.0,37552.0,2298.0,85194.0,6152.0,424650.0,218.51,15083.2,79976,5520450,366,526.2329820563942,240.0
store_679,1209,4,29/03/2017,,Fashion apparel,Family Fashion,Family Fashion,3203716.0,1123973.0,3.0,mall_4,Spain,38176.0,4558.0,10.0,-94419.0,5953.0,4578.0,1904.0,9032.0,2119.0,78806.0,3632.31,424691.08,129.02,15084.66,47220,5520984,366,315.9921962095875,180.0
store_485,1210,4,29/03/2017,,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,9609260.0,724499.0,238.0,mall_4,Spain,38176.0,4577.0,10.0,-102524.0,75771.0,395.0,10465.0,45003.0,15304.0,105179.0,24595.46,497876.15,873.61,17684.13,319741,6472390,366,971.5711712913554,840.0
store_575,1211,4,29/03/2017,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,448010.0,435859.0,484.0,mall_4,Spain,38176.0,4721.0,10.0,-121639.0,25895.0,6248.0,11562.0,26404.0,6852.0,88750.0,13663.0,369932.77,485.3,13139.69,177619,4809126,366,1181.1909172507303,1080.0
store_680,1212,4,29/03/2017,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,7622254.0,915223.0,474.0,mall_4,Spain,38176.0,4718.0,10.0,-25937.0,94014.0,13060.0,12025.0,10666.0,5199.0,109891.0,8698.38,369901.69,308.96,13138.58,113079,4808722,366,2528.4727119795543,2460.0
store_196,1214,4,29/03/2017,,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,6159958.0,71378.0,467.0,mall_4,Spain,38176.0,4726.0,10.0,-39711.0,2920.0,12925.0,3371.0,49516.0,12859.0,25716.0,24866.0,447943.23,883.22,15910.55,323258,5823262,366,935.7227020213808,840.0
store_166,1215,4,29/03/2017,,Food & Beverage Services,Fast Meal,American & Burgers,4365189.0,51282.0,467.0,mall_4,Spain,38176.0,4738.0,10.0,-80794.0,38535.0,4927.0,1691.0,11095.0,15261.0,1252.0,61831.08,447949.46,2196.19,15910.77,803804,5823343,366,2485.217391304348,180.0
store_683,1221,4,29/03/2017,30/04/2024,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,585335.0,691119.0,275.0,mall_4,Spain,38176.0,4722.0,10.0,-51110.0,100099.0,12064.0,5380.0,7345.0,9221.0,115724.0,5892.4,383211.0,216.63,14088.64,29462,1916055,136,935.6390977443608,300.0
store_683,1221,4,29/03/2017,30/04/2024,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,585335.0,691119.0,275.0,mall_4,Spain,38176.0,4722.0,10.0,-51110.0,100099.0,12064.0,5380.0,7345.0,9221.0,115724.0,4728.0,204047.0,350.22,15114.59,9456,408094,27,935.6390977443608,300.0
store_684,1223,4,22/04/2017,,Fashion apparel,Lingerie & Underwear,Women underwear,9436294.0,704677.0,170.0,mall_4,Spain,38176.0,4621.0,10.0,-27491.0,40088.0,7829.0,6363.0,5379.0,11907.0,75756.0,1644.08,453505.38,58.4,16108.11,21373,5895570,366,660.382625436169,240.0
store_515,1224,4,14/06/2017,,Fashion apparel,Women's Fashion,Women's Fashion,9644044.0,319963.0,486.0,mall_4,Spain,38176.0,4472.0,10.0,-117163.0,33005.0,190.0,4614.0,38465.0,2889.0,30008.0,3227.62,304203.54,114.64,10805.04,41959,3954646,366,526.1538461538462,300.0
store_116,1225,4,17/08/2017,,Fashion apparel,Lingerie & Underwear,Women underwear,4220376.0,1324329.0,171.0,mall_4,Spain,38176.0,4526.0,10.0,-42528.0,21971.0,4945.0,1689.0,8791.0,5298.0,9339.0,1975.77,254293.0,70.18,9032.27,25685,3305809,366,473.9241917502787,180.0
store_162,1227,4,24/08/2017,,Fashion apparel,Family Fashion,Family Fashion,8611003.0,874338.0,50.0,mall_4,Spain,38176.0,4614.0,10.0,-2546.0,90909.0,7266.0,13225.0,17596.0,5519.0,22012.0,78036.69,1347301.62,2771.8,47854.98,1014477,17514921,366,654.718002389658,420.0
store_497,1229,4,25/08/2017,,Sport,Sport Clothes & Equipment,Sport general store,5386307.0,107623.0,151.0,mall_4,Spain,38176.0,4477.0,10.0,-13632.0,68021.0,385.0,14162.0,9427.0,14362.0,101195.0,43061.85,397248.69,1529.52,14109.93,559804,5164233,366,620.7969165883441,420.0
store_203,1230,4,26/08/2017,,Fashion apparel,Lingerie & Underwear,Women underwear,4962712.0,845762.0,160.0,mall_4,Spain,38176.0,4609.0,10.0,-45509.0,86500.0,6452.0,14415.0,29765.0,9572.0,9394.0,16675.69,481396.77,592.31,17098.79,216784,6258158,366,370.7757093680024,240.0
