store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area,mall_name,mall_country,total_mall_area,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m,total_occupancy_cost,cost_to_sales_ratio,cost_to_area_ratio
store_401,588,1,20/12/2019,30/04/2021,Bags & Footwear & Accessories,Footwear,Men footwear,2552647.0,139878.0,959.54,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,7476.0,0.0,0.0,0.0,0.0,147354.0,0.05772596054213528,153.56733434770828
store_330,589,1,01/12/2019,30/12/2023,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,9713838.23,163416.0,264.0,Westfield Shopping City Süd,Austria,120306.9,0.0,40667.0,0.0,0.0,0.0,0.0,0.0,204083.0,0.021009511911544362,773.0416666666666
store_402,590,1,23/12/2019,24/12/2020,Food & Beverage Services,Gourmet Food Products,Regional Gourmet,721705.11,2843080.0,234.60355555555554,Westfield Shopping City Süd,Austria,120306.9,0.0,6539.0,0.0,0.0,0.0,0.0,0.0,2849619.0,3.948453406405838,12146.529464363522
store_403,591,1,20/02/2020,02/12/2023,Fashion apparel,Men's Fashion,Men's Fashion,670555.34,5689.261363636364,250.5,Westfield Shopping City Süd,Austria,120306.9,0.0,5207.0,48906.0,0.0,44836.0,2034.0,0.0,106672.26136363637,0.15908047404951897,425.83737071311924
store_223,592,1,05/03/2020,,Food & Beverage Services,Gourmet Food Products,Gourmet General Grocery,21824084.0,17658.666666666668,55.0,Westfield Shopping City Süd,Austria,120306.9,0.0,23040.0,1414.0,0.0,0.0,935.0,52653.0,95700.66666666667,0.004385094314458589,1740.0121212121212
store_404,593,1,15/05/2020,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",6411.5,326978.0,1196.0,Westfield Shopping City Süd,Austria,120306.9,0.0,8813.0,6651.0,0.0,19436.0,0.0,0.0,361878.0,56.442018248459796,302.5735785953177
store_206,594,1,01/05/2020,31/08/2024,Home,Furniture & Interior Design,Decoration accessories / Design,378310.0,79468.0,642.892,Westfield Shopping City Süd,Austria,120306.9,0.0,91350.0,0.0,6636.0,0.0,0.0,632.0,178086.0,0.47074092675319185,277.0076466964902
store_287,595,1,20/06/2020,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,57299.0,7769.1875,571.0,Westfield Shopping City Süd,Austria,120306.9,0.0,16185.0,0.0,0.0,0.0,0.0,0.0,23954.1875,0.4180559433847013,41.951291593695274
store_405,596,1,09/06/2020,,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",415451.0,171149.0,77.0,Westfield Shopping City Süd,Austria,120306.9,0.0,386.0,3527.0,19066.0,4714.0,0.0,429.0,199271.0,0.47964982633331005,2587.935064935065
store_210,597,1,27/07/2020,24/12/2020,Sport,Sport Clothes & Equipment,Sport equipment,16201504.0,79354.0,592.73,Westfield Shopping City Süd,Austria,120306.9,0.0,10972.0,0.0,2436.0,0.0,0.0,1117.0,93879.0,0.005794462045005205,158.38408718978286
store_406,598,1,03/08/2020,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,7769.1875,7769.1875,766.0,Westfield Shopping City Süd,Austria,120306.9,0.0,113229.0,3612.0,0.0,166889.0,17677.0,115551.0,424727.1875,54.66816028059562,554.4741351174935
store_344,599,1,03/09/2020,,Food & Beverage Services,Service to table restaurants,Italian - Service to table restaurants,8955.0,146813.0,291.0,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,0.0,0.0,33347.0,1377.0,6378.0,187915.0,20.98436627582356,645.7560137457044
store_158,600,1,05/09/2020,01/12/2020,Health & Beauty,Optician,Optician & Sunglasses,1753553.64,479364.0,168.57571428571427,Westfield Shopping City Süd,Austria,120306.9,0.0,6063.0,0.0,4666.0,41729.0,0.0,0.0,531822.0,0.30328242482505413,3154.7960645068347
store_407,601,1,20/08/2020,31/05/2021,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,543982.0,172988.0,79.56,Westfield Shopping City Süd,Austria,120306.9,0.0,23688.0,0.0,0.0,3529.0,0.0,0.0,200205.0,0.3680360747230607,2516.4027149321264
store_208,602,1,21/09/2020,,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",28247.166666666668,28247.166666666668,73.0,Westfield Shopping City Süd,Austria,120306.9,0.0,66539.0,2094.0,0.0,0.0,0.0,0.0,96880.16666666667,3.4297304154398964,1327.1255707762557
store_408,603,1,01/10/2020,31/12/2021,Food Stores & Mass Merchandise,Grocery,Grocery,72285.0,53604.0,353.0,Westfield Shopping City Süd,Austria,120306.9,0.0,19561.0,2772.0,0.0,0.0,213.0,0.0,76150.0,1.0534689077955315,215.72237960339945
store_205,604,1,16/09/2020,30/09/2022,Fashion apparel,Women's Fashion,Women's Fashion,239192.26,358987.0,388.5854545454546,Westfield Shopping City Süd,Austria,120306.9,0.0,5262.0,3157.0,0.0,0.0,0.0,0.0,367406.0,1.5360279634466432,945.4960181918566
store_70,605,1,20/08/2020,11/03/2022,Food & Beverage Services,Gourmet Food Products,Bio and vegetarian,5880421.0,283.0,234.60355555555554,Westfield Shopping City Süd,Austria,120306.9,0.0,321.0,25481.0,0.0,12977.0,0.0,0.0,39062.0,0.006642721669077775,166.50216535507656
store_129,606,1,17/10/2020,31/12/2020,Home,Furniture & Interior Design,Decoration accessories / Design,2787504.0,61454.0,642.892,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,0.0,0.0,0.0,0.0,73834.0,135288.0,0.04853374201436123,210.43658966047172
store_409,607,1,15/10/2020,15/07/2021,Food & Beverage Services,"Bars, Coffee and Tea breaks","Bars, Cocktails and Champagne bars",1811860.0,19003.0,68.19,Westfield Shopping City Süd,Austria,120306.9,0.0,16669.0,0.0,9160.0,9067.0,0.0,251569.0,305468.0,0.16859359994701578,4479.659774160435
store_410,608,1,16/10/2020,31/12/2021,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",17600817.0,6411.5,326.4,Westfield Shopping City Süd,Austria,120306.9,0.0,47008.0,8609.0,0.0,0.0,2995.0,10875.0,75898.5,0.004312214597765547,232.53216911764707
store_341,609,1,10/11/2020,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,60196.25,60196.25,42.0,Westfield Shopping City Süd,Austria,120306.9,0.0,16284.0,0.0,0.0,0.0,0.0,240785.0,317265.25,5.270515189899703,7553.934523809524
store_411,610,1,07/11/2020,03/07/2021,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,1098139.0,27311.0,79.56,Westfield Shopping City Süd,Austria,120306.9,0.0,1325.0,0.0,0.0,3234.0,0.0,3365.0,35235.0,0.03208610203262064,442.87330316742083
store_412,611,1,02/11/2020,24/12/2020,Bags & Footwear & Accessories,Footwear,Family footwear,123116659.0,6350.75,1020.1299999999999,Westfield Shopping City Süd,Austria,120306.9,0.0,15778.0,0.0,0.0,0.0,0.0,0.0,22128.75,0.00017973806452951263,21.69208826326057
store_193,612,1,10/12/2020,,Fashion apparel,Women's Fashion,Women's Fashion,583173.0,10179.285714285714,581.0,Westfield Shopping City Süd,Austria,120306.9,0.0,18954.0,0.0,222.0,0.0,0.0,0.0,29355.285714285714,0.050337182472929495,50.52544873371035
store_5,613,1,10/12/2020,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,104074.28,276000.0,483.84,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,8497.0,0.0,345130.0,0.0,0.0,629627.0,6.049784826760272,1301.3124173280423
store_111,614,1,12/11/2020,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,46913232.0,173138.0,73.0,Westfield Shopping City Süd,Austria,120306.9,0.0,11143.0,0.0,0.0,6990.0,0.0,532.0,191803.0,0.004088462717725353,2627.4383561643835
store_181,615,1,01/01/2021,,Health & Beauty,Optician,Optician & Sunglasses,1030624.0,71249.0,345.0,Westfield Shopping City Süd,Austria,120306.9,0.0,92427.0,6282.0,0.0,0.0,0.0,0.0,169958.0,0.164907861644984,492.63188405797104
store_226,616,1,01/12/2020,28/01/2023,Fashion apparel,Women's Fashion,Women's Fashion,10179.285714285714,55360.0,388.5854545454546,Westfield Shopping City Süd,Austria,120306.9,0.0,8899.0,0.0,0.0,0.0,0.0,0.0,64259.0,6.3127219142516315,165.36645736049633
store_237,617,1,14/12/2020,31/05/2021,Fashion apparel,Family Fashion,Family Fashion,7974620.15,3161303.0,1222.477619047619,Westfield Shopping City Süd,Austria,120306.9,0.0,3751.0,0.0,8285.0,0.0,0.0,0.0,3173339.0,0.397929799828773,2595.825846261476
store_230,618,1,05/03/2021,29/03/2023,Services,Imaterial services,Medical Services,3144044.0,393273.0,47.25,Westfield Shopping City Süd,Austria,120306.9,0.0,47243.0,1426.0,0.0,20272.0,0.0,0.0,462214.0,0.14701257361538198,9782.306878306877
store_413,619,1,12/03/2021,,Home,Furniture & Interior Design,Decoration accessories / Design,55211759.0,13017.818181818182,1393.0,Westfield Shopping City Süd,Austria,120306.9,0.0,1670.0,1454.0,0.0,1915.0,0.0,656.0,18712.818181818184,0.0003389281290932641,13.433466031455982
store_134,620,1,19/03/2021,11/03/2023,Gifts,Themed Gift,Themed gift,12385.0,333367.0,162.0,Westfield Shopping City Süd,Austria,120306.9,0.0,4508.0,8264.0,0.0,6850.0,0.0,151.0,353140.0,28.513524424707306,2179.8765432098767
store_242,621,1,25/03/2021,,Home,Furniture & Interior Design,Kitchen & bathroom,907535.0,407811.0,306.0,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,6769.0,3402.0,2576.0,0.0,0.0,420558.0,0.4634069209451977,1374.3725490196077
store_30,622,1,03/05/2021,,Fashion apparel,Family Fashion,Jeans,120986.0,9625.4,152.0,Westfield Shopping City Süd,Austria,120306.9,0.0,20925.0,0.0,1895.0,0.0,0.0,0.0,32445.4,0.2681748301456367,213.45657894736843
store_165,623,1,03/05/2021,,Fashion apparel,Family Fashion,Family Fashion,4619203.0,5481.7441860465115,205.05,Westfield Shopping City Süd,Austria,120306.9,0.0,66980.0,12441.0,0.0,0.0,0.0,0.0,84902.7441860465,0.01838038817216877,414.05873780076325
store_414,624,1,03/05/2021,13/01/2024,Food & Beverage Services,Fast Meal,American & Burgers,2582071.05,6496.857142857143,377.48,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,6539.0,0.0,0.0,0.0,0.0,13035.857142857143,0.005048605127599856,34.53390151228447
store_415,625,1,03/05/2021,01/08/2022,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,1413532.0,99507.0,74.5,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,0.0,0.0,27356.0,0.0,0.0,126863.0,0.08974894095075314,1702.8590604026845
store_245,626,1,26/03/2021,,Health & Beauty,Optician,Optician & Sunglasses,481336.0,32.0,149.0,Westfield Shopping City Süd,Austria,120306.9,0.0,13018.0,0.0,0.0,0.0,0.0,0.0,13050.0,0.027112038160453406,87.58389261744966
store_195,627,1,04/06/2021,17/02/2024,Fashion apparel,Family Fashion,Family Fashion,5481.7441860465115,452760.0,1222.477619047619,Westfield Shopping City Süd,Austria,120306.9,0.0,24008.0,0.0,0.0,0.0,0.0,1324.0,478092.0,87.21530662028297,391.0844604030145
store_210,628,1,01/06/2021,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,964586.0,83086.0,135.0,Westfield Shopping City Süd,Austria,120306.9,0.0,48892.0,0.0,0.0,0.0,174891.0,0.0,306869.0,0.31813544878320854,2273.1037037037036
store_132,629,1,10/06/2021,,Fashion apparel,Family Fashion,Family Fashion,160381.0,10742.0,101.0,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,10913.0,4489.0,0.0,0.0,0.0,26144.0,0.1630118280843741,258.8514851485148
store_312,630,1,23/06/2021,20/07/2024,Fashion apparel,Family Fashion,Family Fashion,97472.0,94304.0,1222.477619047619,Westfield Shopping City Süd,Austria,120306.9,0.0,18049.0,0.0,0.0,0.0,0.0,0.0,112353.0,1.1526694845699277,91.90597704973078
store_416,631,1,07/08/2021,,Culture & Media & Technology,Electronics and household appliances,Monobrand electronics,1956611.0,98425.0,284.0,Westfield Shopping City Süd,Austria,120306.9,0.0,23074.0,19521.0,0.0,0.0,0.0,6022.0,147042.0,0.07515137142743243,517.7535211267606
store_240,632,1,25/08/2021,,Food & Beverage Services,Gourmet Food Products,Chocolate,1754283.26,262.6,93.51,Westfield Shopping City Süd,Austria,120306.9,0.0,13827.0,4259.0,0.0,0.0,1202.0,0.0,19550.6,0.011144494418763364,209.07496524435888
store_417,633,1,06/08/2021,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,549529.0,20407.0,42.0,Westfield Shopping City Süd,Austria,120306.9,0.0,16911.0,13412.0,0.0,2867.0,0.0,0.0,53597.0,0.0975326142933312,1276.1190476190477
store_418,634,1,26/08/2021,,Entertainment,Entertainment,Kids Entertainment,1666856.0,195.33333333333334,905.0,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,15591.0,0.0,0.0,0.0,0.0,15786.333333333334,0.009470724125739316,17.443462246777166
store_52,635,1,26/08/2021,,Food & Beverage Services,Fast Meal,Cafeterias,742913.0,509276.0,156.0,Westfield Shopping City Süd,Austria,120306.9,0.0,9297.0,0.0,0.0,0.0,0.0,0.0,518573.0,0.6980265522342455,3324.1858974358975
store_170,636,1,24/07/2021,28/05/2022,Fashion apparel,Family Fashion,Family Fashion,6845622.0,421391.0,1222.477619047619,Westfield Shopping City Süd,Austria,120306.9,0.0,27957.0,0.0,0.0,1414.0,0.0,0.0,450762.0,0.06584675578055581,368.72822289472236
store_419,637,1,30/09/2021,,Fashion apparel,Family Fashion,Family Fashion,1347707.0,143760.0,1312.0,Westfield Shopping City Süd,Austria,120306.9,0.0,339347.0,3602.0,0.0,0.0,0.0,0.0,486709.0,0.36113858576085156,370.9672256097561
store_66,638,1,30/09/2021,,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,449429.0,12052.0,1027.0,Westfield Shopping City Süd,Austria,120306.9,0.0,36932.0,0.0,0.0,0.0,0.0,0.0,48984.0,0.10899163160365709,47.69620253164557
store_269,639,1,14/10/2021,30/04/2024,Fashion apparel,Family Fashion,Family Fashion,368937.37,55060.0,1222.477619047619,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,7478.0,2572.0,8186.0,0.0,0.0,73296.0,0.19866786603915998,59.956925883928925
store_420,640,1,21/10/2021,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,7234567.0,19992.0,79.25,Westfield Shopping City Süd,Austria,120306.9,0.0,386.0,7270.0,0.0,30990.0,0.0,520.0,59158.0,0.008177130711485566,746.4731861198738
store_249,641,1,08/10/2021,08/01/2022,Home,Furniture & Interior Design,Decoration accessories / Design,13017.818181818182,13017.818181818182,642.892,Westfield Shopping City Süd,Austria,120306.9,0.0,3887.0,4495.0,0.0,431.0,0.0,0.0,21830.818181818184,1.6769951674627783,33.957209269703434
store_145,642,1,16/09/2021,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,904226.0,121787.0,222.0,Westfield Shopping City Süd,Austria,120306.9,0.0,435.0,20378.0,0.0,0.0,0.0,0.0,142600.0,0.1577039368476465,642.3423423423424
store_421,643,1,02/11/2021,03/01/2022,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",17860674.0,16713.0,90.0,Westfield Shopping City Süd,Austria,120306.9,0.0,84058.0,0.0,0.0,0.0,0.0,0.0,100771.0,0.005642060316424789,1119.6777777777777
store_39,644,1,02/11/2021,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,615023.0,160969.0,95.0,Westfield Shopping City Süd,Austria,120306.9,0.0,73645.0,0.0,0.0,27532.0,0.0,0.0,262146.0,0.4262377179390039,2759.4315789473685
store_422,645,1,02/11/2021,28/01/2022,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,125820.0,21270.823529411766,447.7790909090909,Westfield Shopping City Süd,Austria,120306.9,0.0,105633.0,482.0,0.0,0.0,0.0,26923.0,154308.82352941175,1.2264252386696213,344.60926528777975
store_423,646,1,02/11/2021,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,21270.823529411766,2988001.0,119.07,Westfield Shopping City Süd,Austria,120306.9,0.0,52777.0,7893.0,0.0,13115.0,0.0,0.0,3061786.0,143.94299288724682,25714.16813639036
store_238,647,1,14/10/2021,,Home,Furniture & Interior Design,Decoration accessories / Design,1482362.0,50616.0,404.0,Westfield Shopping City Süd,Austria,120306.9,0.0,10378.0,0.0,0.0,0.0,0.0,0.0,60994.0,0.04114649458094582,150.97524752475246
store_424,648,1,01/09/2021,22/02/2022,Fashion apparel,Family Fashion,Family Fashion,238221.0,56787.0,1222.477619047619,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,4049.0,0.0,0.0,0.0,0.0,60836.0,0.25537631023293494,49.76451024714446
store_327,649,1,28/10/2021,03/03/2022,Fashion apparel,Family Fashion,Family Fashion,336368.0,99570.0,1222.477619047619,Westfield Shopping City Süd,Austria,120306.9,0.0,211498.0,0.0,0.0,0.0,0.0,407.0,311475.0,0.9259947438519717,254.7899406474673
store_425,650,1,01/09/2021,28/02/2022,Food & Beverage Services,Gourmet Food Products,Gourmet General Grocery,18866254.0,153762.0,55.0,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,7877.0,0.0,0.0,0.0,323.0,161962.0,0.008584746076248099,2944.7636363636366
store_426,651,1,22/12/2021,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",471068.0,140752.0,106.0,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140752.0,0.29879338014893814,1327.8490566037735
store_427,652,1,20/12/2021,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,569058.0,8160.0,71.0,Westfield Shopping City Süd,Austria,120306.9,0.0,9585.0,10607.0,0.0,20344.0,0.0,108208.0,156904.0,0.2757258486832625,2209.9154929577467
store_411,653,1,10/11/2021,15/01/2022,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,684.7,684.7,79.56,Westfield Shopping City Süd,Austria,120306.9,0.0,15155.0,4250.0,0.0,0.0,0.0,0.0,20089.7,29.340879217175406,252.51005530417297
store_428,654,1,15/10/2021,01/03/2022,Food & Beverage Services,Gourmet Food Products,Wines and spirits,6473672.0,1689219.0,893.83,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,0.0,0.0,0.0,0.0,17229.0,1706448.0,0.26359815572985473,1909.1415593569245
store_429,655,1,02/11/2021,31/03/2022,Sport,Sport Clothes & Equipment,Sport general store,1863185.0,83301.0,5181.0,Westfield Shopping City Süd,Austria,120306.9,0.0,49185.0,0.0,0.0,0.0,0.0,31165.0,163651.0,0.08783400467479074,31.586759312873962
store_43,656,1,17/02/2022,,Food & Beverage Services,Fast Meal,Local Kitchen,2296575.37,326552.0,190.0,Westfield Shopping City Süd,Austria,120306.9,0.0,25754.0,0.0,0.0,0.0,1449.0,0.0,353755.0,0.15403587647114755,1861.8684210526317
store_321,657,1,22/02/2022,,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,38.833333333333336,1793245.0,602.0,Westfield Shopping City Süd,Austria,120306.9,0.0,26357.0,5915.0,0.0,0.0,0.0,0.0,1825517.0,47009.021459227464,3032.420265780731
store_430,658,1,03/02/2022,31/08/2022,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,2909613.75,21270.823529411766,447.7790909090909,Westfield Shopping City Süd,Austria,120306.9,0.0,55.0,7573.0,0.0,0.0,0.0,1468.0,30366.823529411766,0.010436719832456032,67.81652860958822
store_253,659,1,25/03/2022,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,223943.0,152483.0,1154.0,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,2197.0,0.0,0.0,0.0,0.0,154680.0,0.69071147568801,134.0381282495667
store_431,660,1,25/03/2022,18/06/2022,Food & Beverage Services,Gourmet Food Products,Regional Gourmet,2966853.0,23990.0,234.60355555555554,Westfield Shopping City Süd,Austria,120306.9,0.0,22886.0,0.0,7220.0,0.0,0.0,0.0,54096.0,0.018233461516293528,230.58474059311408
store_432,661,1,07/04/2022,30/12/2023,Fashion apparel,Family Fashion,Family Fashion,15498373.0,100800.0,1222.477619047619,Westfield Shopping City Süd,Austria,120306.9,0.0,14154.0,0.0,0.0,600.0,0.0,8842.0,124396.0,0.008026390899225357,101.75728214714613
store_429,662,1,01/04/2022,14/01/2023,Sport,Sport Clothes & Equipment,Sport general store,11161.666666666666,11161.666666666666,5181.0,Westfield Shopping City Süd,Austria,120306.9,0.0,43946.0,0.0,0.0,0.0,0.0,0.0,55107.666666666664,4.937225623413469,10.636492311651548
store_208,663,1,09/05/2022,,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",3236228.0,553459.0,42.0,Westfield Shopping City Süd,Austria,120306.9,0.0,9498.0,0.0,0.0,10936.0,246.0,154149.0,728288.0,0.22504224053435049,17340.190476190477
store_294,664,1,01/06/2022,,Fashion apparel,Lingerie & Underwear,Men underwear,277.09090909090907,38266.0,65.0,Westfield Shopping City Süd,Austria,120306.9,0.0,3352.0,10930.0,0.0,0.0,0.0,0.0,52548.0,189.6417322834646,808.4307692307692
store_154,665,1,02/06/2022,,Fashion apparel,Family Fashion,Family Fashion,5481.7441860465115,104407.0,255.0,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,0.0,0.0,0.0,0.0,321.0,104728.0,19.10486816706616,410.69803921568626
store_262,666,1,14/07/2022,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,4919695.0,1250000.0,812.0,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000.0,0.2540807915937878,1539.4088669950738
store_35,667,1,21/07/2022,,Food & Beverage Services,Fast Meal,Fish & Seaproducts,448810.0,49919.0,468.0,Westfield Shopping City Süd,Austria,120306.9,0.0,0.0,0.0,0.0,0.0,1618.0,27480.0,79017.0,0.17605891134333013,168.8397435897436
